"i","j","distance","traffic_time","base_time","route_lat","route_long","route_dist","route_time","start_street_side","start_street_name","stop_street_side","stop_street_name"
2,1,441,186,186,40.4108022,-3.7104275,65,43,"left","Calle del Humilladero","left","Calle de Toledo"
2,1,441,186,186,40.4102683,-3.7103212,78,44,"left","Calle del Humilladero","left","Calle de Toledo"
2,1,441,186,186,40.4099357,-3.7095058,163,53,"left","Calle del Humilladero","left","Calle de Toledo"
2,1,441,186,186,40.4111695,-3.7084651,135,46,"left","Calle del Humilladero","left","Calle de Toledo"
2,1,441,186,186,40.4121351,-3.7078643,0,0,"left","Calle del Humilladero","left","Calle de Toledo"
3,1,163,64,64,40.4112554,-3.7086153,19,12,"right","Plaza de la Cebada","left","Calle de Toledo"
3,1,163,64,64,40.4112446,-3.7084866,144,52,"right","Plaza de la Cebada","left","Calle de Toledo"
3,1,163,64,64,40.4121351,-3.7078643,0,0,"right","Plaza de la Cebada","left","Calle de Toledo"
4,1,1147,506,506,40.4202354,-3.7081647,59,31,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.419817,-3.7077892,89,27,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4190981,-3.7073493,48,37,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.418669,-3.7074351,38,15,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4186046,-3.7069952,70,36,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4182398,-3.7075102,60,39,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4183257,-3.7082076,15,4,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4181969,-3.708272,49,18,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4177892,-3.7084758,8,28,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4178107,-3.7085724,122,40,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4167378,-3.7086368,41,15,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4163837,-3.7086368,46,21,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4159653,-3.7086689,16,26,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4159224,-3.7088513,151,50,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4147208,-3.7081647,116,50,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.413723,-3.7081969,34,14,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4135942,-3.7078428,44,19,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4133475,-3.7074351,141,36,"left","Plaza de Santo Domingo","right","Calle de Toledo"
4,1,1147,506,506,40.4121351,-3.7078643,0,0,"left","Plaza de Santo Domingo","right","Calle de Toledo"
5,1,1205,472,470,40.4097449,-3.7138335,210,76,"left","Calle del Rosario","left","Calle de Toledo"
5,1,1205,472,470,40.4088521,-3.71575,51,32,"left","Calle del Rosario","left","Calle de Toledo"
5,1,1205,472,470,40.4085624,-3.7152779,176,97,"left","Calle del Rosario","left","Calle de Toledo"
5,1,1205,472,470,40.4093349,-3.7134647,116,26,"left","Calle del Rosario","left","Calle de Toledo"
5,1,1205,472,470,40.4103112,-3.7138939,27,15,"left","Calle del Rosario","left","Calle de Toledo"
5,1,1205,472,470,40.4105258,-3.7138188,237,86,"left","Calle del Rosario","left","Calle de Toledo"
5,1,1205,472,470,40.4113948,-3.711319,65,28,"left","Calle del Rosario","left","Calle de Toledo"
5,1,1205,472,470,40.4115021,-3.710568,179,58,"left","Calle del Rosario","left","Calle de Toledo"
5,1,1205,472,470,40.4112446,-3.7084866,144,52,"left","Calle del Rosario","left","Calle de Toledo"
5,1,1205,472,470,40.4121351,-3.7078643,0,0,"left","Calle del Rosario","left","Calle de Toledo"
6,1,611,208,208,40.4106545,-3.7137759,223,70,"left","Carrera de San Francisco","left","Calle de Toledo"
6,1,611,208,208,40.4113948,-3.711319,65,28,"left","Carrera de San Francisco","left","Calle de Toledo"
6,1,611,208,208,40.4115021,-3.710568,179,58,"left","Carrera de San Francisco","left","Calle de Toledo"
6,1,611,208,208,40.4112446,-3.7084866,144,52,"left","Carrera de San Francisco","left","Calle de Toledo"
6,1,611,208,208,40.4121351,-3.7078643,0,0,"left","Carrera de San Francisco","left","Calle de Toledo"
7,1,341,129,129,40.4116523,-3.7106216,18,19,"right","Plaza del Humilladero","left","Calle de Toledo"
7,1,341,129,129,40.4115021,-3.710568,179,58,"right","Plaza del Humilladero","left","Calle de Toledo"
7,1,341,129,129,40.4112446,-3.7084866,144,52,"right","Plaza del Humilladero","left","Calle de Toledo"
7,1,341,129,129,40.4121351,-3.7078643,0,0,"right","Plaza del Humilladero","left","Calle de Toledo"
8,1,1700,622,622,40.4097557,-3.6933053,131,57,"left","Calle del Cenicero","right","Calle de Toledo"
8,1,1700,622,622,40.4108691,-3.6933267,136,67,"left","Calle del Cenicero","right","Calle de Toledo"
8,1,1700,622,622,40.4111266,-3.6949039,85,38,"left","Calle del Cenicero","right","Calle de Toledo"
8,1,1700,622,622,40.4104078,-3.6951935,860,299,"left","Calle del Cenicero","right","Calle de Toledo"
8,1,1700,622,622,40.4143023,-3.7039161,318,115,"left","Calle del Cenicero","right","Calle de Toledo"
8,1,1700,622,622,40.413605,-3.7074459,170,46,"left","Calle del Cenicero","right","Calle de Toledo"
8,1,1700,622,622,40.4121351,-3.7078643,0,0,"left","Calle del Cenicero","right","Calle de Toledo"
9,1,2546,752,722,40.427282,-3.7138455,34,15,"left","Calle de la Princesa","left","Calle de Toledo"
9,1,2546,752,722,40.4271126,-3.7137222,327,136,"left","Calle de la Princesa","left","Calle de Toledo"
9,1,2546,752,722,40.4247737,-3.715986,396,97,"left","Calle de la Princesa","left","Calle de Toledo"
9,1,2546,752,722,40.4219842,-3.7130892,1140,232,"left","Calle de la Princesa","left","Calle de Toledo"
9,1,2546,752,722,40.4117918,-3.7138832,93,35,"left","Calle de la Princesa","left","Calle de Toledo"
9,1,2546,752,722,40.4115987,-3.7128103,67,41,"left","Calle de la Princesa","left","Calle de Toledo"
9,1,2546,752,722,40.411073,-3.7124348,101,28,"left","Calle de la Princesa","left","Calle de Toledo"
9,1,2546,752,722,40.4113948,-3.711319,65,28,"left","Calle de la Princesa","left","Calle de Toledo"
9,1,2546,752,722,40.4115021,-3.710568,179,58,"left","Calle de la Princesa","left","Calle de Toledo"
9,1,2546,752,722,40.4112446,-3.7084866,144,52,"left","Calle de la Princesa","left","Calle de Toledo"
9,1,2546,752,722,40.4121351,-3.7078643,0,0,"left","Calle de la Princesa","left","Calle de Toledo"
10,1,2896,874,837,40.4271555,-3.6947751,393,72,"right","Calle de Génova","right","Calle de Toledo"
10,1,2896,874,837,40.4252243,-3.6909342,9,8,"right","Calle de Génova","right","Calle de Toledo"
10,1,2896,874,837,40.4251492,-3.690902,680,164,"right","Calle de Génova","right","Calle de Toledo"
10,1,2896,874,837,40.4194093,-3.6936593,448,129,"right","Calle de Génova","right","Calle de Toledo"
10,1,2896,874,837,40.4181647,-3.6986697,67,17,"right","Calle de Génova","right","Calle de Toledo"
10,1,2896,874,837,40.4178536,-3.6993349,168,51,"right","Calle de Génova","right","Calle de Toledo"
10,1,2896,874,837,40.4166198,-3.7004399,235,75,"right","Calle de Génova","right","Calle de Toledo"
10,1,2896,874,837,40.4145384,-3.7001932,99,44,"right","Calle de Génova","right","Calle de Toledo"
10,1,2896,874,837,40.4144204,-3.7013412,34,13,"right","Calle de Génova","right","Calle de Toledo"
10,1,2896,874,837,40.4141307,-3.7014377,70,27,"right","Calle de Génova","right","Calle de Toledo"
10,1,2896,874,837,40.4135406,-3.7017167,205,76,"right","Calle de Génova","right","Calle de Toledo"
10,1,2896,874,837,40.4143023,-3.7039161,318,115,"right","Calle de Génova","right","Calle de Toledo"
10,1,2896,874,837,40.413605,-3.7074459,170,46,"right","Calle de Génova","right","Calle de Toledo"
10,1,2896,874,837,40.4121351,-3.7078643,0,0,"right","Calle de Génova","right","Calle de Toledo"
1,2,645,262,262,40.4121351,-3.7078643,98,28,"right","Calle de Toledo","left","Calle del Humilladero"
1,2,645,262,262,40.4113197,-3.7083042,122,53,"right","Calle de Toledo","left","Calle del Humilladero"
1,2,645,262,262,40.4104829,-3.7090659,63,23,"right","Calle de Toledo","left","Calle del Humilladero"
1,2,645,262,262,40.4108047,-3.7096775,63,39,"right","Calle de Toledo","left","Calle del Humilladero"
1,2,645,262,262,40.4106653,-3.7103963,37,20,"right","Calle de Toledo","left","Calle del Humilladero"
1,2,645,262,262,40.4103327,-3.7103212,109,40,"right","Calle de Toledo","left","Calle del Humilladero"
1,2,645,262,262,40.4105258,-3.7115765,59,24,"right","Calle de Toledo","left","Calle del Humilladero"
1,2,645,262,262,40.4110301,-3.7113404,77,31,"right","Calle de Toledo","left","Calle del Humilladero"
1,2,645,262,262,40.4109013,-3.7104499,11,4,"right","Calle de Toledo","left","Calle del Humilladero"
1,2,645,262,262,40.4108022,-3.7104275,6,1,"right","Calle de Toledo","left","Calle del Humilladero"
3,2,545,236,236,40.4112554,-3.7086153,19,12,"right","Plaza de la Cebada","left","Calle del Humilladero"
3,2,545,236,236,40.4112446,-3.7084866,101,43,"right","Plaza de la Cebada","left","Calle del Humilladero"
3,2,545,236,236,40.4104829,-3.7090659,63,23,"right","Plaza de la Cebada","left","Calle del Humilladero"
3,2,545,236,236,40.4108047,-3.7096775,63,39,"right","Plaza de la Cebada","left","Calle del Humilladero"
3,2,545,236,236,40.4106653,-3.7103963,37,20,"right","Plaza de la Cebada","left","Calle del Humilladero"
3,2,545,236,236,40.4103327,-3.7103212,109,40,"right","Plaza de la Cebada","left","Calle del Humilladero"
3,2,545,236,236,40.4105258,-3.7115765,59,24,"right","Plaza de la Cebada","left","Calle del Humilladero"
3,2,545,236,236,40.4110301,-3.7113404,77,31,"right","Plaza de la Cebada","left","Calle del Humilladero"
3,2,545,236,236,40.4109013,-3.7104499,11,4,"right","Plaza de la Cebada","left","Calle del Humilladero"
3,2,545,236,236,40.4108022,-3.7104275,6,1,"right","Plaza de la Cebada","left","Calle del Humilladero"
4,2,1720,768,768,40.4202354,-3.7081647,59,31,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.419817,-3.7077892,89,27,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4190981,-3.7073493,48,37,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.418669,-3.7074351,38,15,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4186046,-3.7069952,70,36,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4182398,-3.7075102,60,39,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4183257,-3.7082076,15,4,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4181969,-3.708272,49,18,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4177892,-3.7084758,8,28,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4178107,-3.7085724,122,40,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4167378,-3.7086368,41,15,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4163837,-3.7086368,46,21,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4159653,-3.7086689,16,26,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4159224,-3.7088513,151,50,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4147208,-3.7081647,116,50,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.413723,-3.7081969,6,10,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4136908,-3.7081432,311,103,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4117382,-3.7105894,28,22,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4115021,-3.710568,65,22,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4113948,-3.711319,101,52,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.411073,-3.7124348,101,52,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4103327,-3.7117589,86,35,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4110301,-3.7113404,77,31,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4109013,-3.7104499,11,4,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
4,2,1720,768,768,40.4108022,-3.7104275,6,1,"left","Plaza de Santo Domingo","left","Calle del Humilladero"
5,2,978,433,431,40.4097449,-3.7138335,210,76,"left","Calle del Rosario","left","Calle del Humilladero"
5,2,978,433,431,40.4088521,-3.71575,51,32,"left","Calle del Rosario","left","Calle del Humilladero"
5,2,978,433,431,40.4085624,-3.7152779,176,97,"left","Calle del Rosario","left","Calle del Humilladero"
5,2,978,433,431,40.4093349,-3.7134647,116,26,"left","Calle del Rosario","left","Calle del Humilladero"
5,2,978,433,431,40.4103112,-3.7138939,106,71,"left","Calle del Rosario","left","Calle del Humilladero"
5,2,978,433,431,40.4097426,-3.7131858,129,52,"left","Calle del Rosario","left","Calle del Humilladero"
5,2,978,433,431,40.4102576,-3.7118447,96,42,"left","Calle del Rosario","left","Calle del Humilladero"
5,2,978,433,431,40.4110301,-3.7113404,77,31,"left","Calle del Rosario","left","Calle del Humilladero"
5,2,978,433,431,40.4109013,-3.7104499,11,4,"left","Calle del Rosario","left","Calle del Humilladero"
5,2,978,433,431,40.4108022,-3.7104275,6,1,"left","Calle del Rosario","left","Calle del Humilladero"
6,2,403,170,170,40.4106545,-3.7137759,122,48,"left","Carrera de San Francisco","left","Calle del Humilladero"
6,2,403,170,170,40.411073,-3.7124348,101,52,"left","Carrera de San Francisco","left","Calle del Humilladero"
6,2,403,170,170,40.4103327,-3.7117589,86,35,"left","Carrera de San Francisco","left","Calle del Humilladero"
6,2,403,170,170,40.4110301,-3.7113404,77,31,"left","Carrera de San Francisco","left","Calle del Humilladero"
6,2,403,170,170,40.4109013,-3.7104499,11,4,"left","Carrera de San Francisco","left","Calle del Humilladero"
6,2,403,170,170,40.4108022,-3.7104275,6,1,"left","Carrera de San Francisco","left","Calle del Humilladero"
7,2,465,211,211,40.4116523,-3.7106216,18,15,"right","Plaza del Humilladero","left","Calle del Humilladero"
7,2,465,211,211,40.4115021,-3.710568,65,22,"right","Plaza del Humilladero","left","Calle del Humilladero"
7,2,465,211,211,40.4113948,-3.711319,101,52,"right","Plaza del Humilladero","left","Calle del Humilladero"
7,2,465,211,211,40.411073,-3.7124348,101,52,"right","Plaza del Humilladero","left","Calle del Humilladero"
7,2,465,211,211,40.4103327,-3.7117589,86,35,"right","Plaza del Humilladero","left","Calle del Humilladero"
7,2,465,211,211,40.4110301,-3.7113404,77,31,"right","Plaza del Humilladero","left","Calle del Humilladero"
7,2,465,211,211,40.4109013,-3.7104499,11,4,"right","Plaza del Humilladero","left","Calle del Humilladero"
7,2,465,211,211,40.4108022,-3.7104275,6,1,"right","Plaza del Humilladero","left","Calle del Humilladero"
8,2,2344,888,888,40.4097557,-3.6933053,131,57,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.4108691,-3.6933267,136,67,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.4111266,-3.6949039,85,38,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.4104078,-3.6951935,860,299,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.4143023,-3.7039161,318,115,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.413605,-3.7074459,267,78,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.4113197,-3.7083042,122,53,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.4104829,-3.7090659,63,23,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.4108047,-3.7096775,63,39,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.4106653,-3.7103963,37,20,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.4103327,-3.7103212,109,40,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.4105258,-3.7115765,59,24,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.4110301,-3.7113404,77,31,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.4109013,-3.7104499,11,4,"left","Calle del Cenicero","left","Calle del Humilladero"
8,2,2344,888,888,40.4108022,-3.7104275,6,1,"left","Calle del Cenicero","left","Calle del Humilladero"
9,2,2338,690,660,40.427282,-3.7138455,34,15,"left","Calle de la Princesa","left","Calle del Humilladero"
9,2,2338,690,660,40.4271126,-3.7137222,327,136,"left","Calle de la Princesa","left","Calle del Humilladero"
9,2,2338,690,660,40.4247737,-3.715986,396,97,"left","Calle de la Princesa","left","Calle del Humilladero"
9,2,2338,690,660,40.4219842,-3.7130892,1140,232,"left","Calle de la Princesa","left","Calle del Humilladero"
9,2,2338,690,660,40.4117918,-3.7138832,93,35,"left","Calle de la Princesa","left","Calle del Humilladero"
9,2,2338,690,660,40.4115987,-3.7128103,168,75,"left","Calle de la Princesa","left","Calle del Humilladero"
9,2,2338,690,660,40.4103327,-3.7117589,86,35,"left","Calle de la Princesa","left","Calle del Humilladero"
9,2,2338,690,660,40.4110301,-3.7113404,77,31,"left","Calle de la Princesa","left","Calle del Humilladero"
9,2,2338,690,660,40.4109013,-3.7104499,11,4,"left","Calle de la Princesa","left","Calle del Humilladero"
9,2,2338,690,660,40.4108022,-3.7104275,6,1,"left","Calle de la Princesa","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4271555,-3.6947751,41,10,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4273701,-3.6951613,138,28,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.42781,-3.6964488,483,76,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4290652,-3.7018883,72,21,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.429076,-3.7027252,241,39,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4295373,-3.7054932,571,93,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4302239,-3.7121451,145,28,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.43046,-3.7138081,207,58,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4289043,-3.7150311,227,65,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4271126,-3.7137222,327,136,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4247737,-3.715986,396,97,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4219842,-3.7130892,1140,232,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4117918,-3.7138832,93,35,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4115987,-3.7128103,168,75,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4103327,-3.7117589,86,35,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4110301,-3.7113404,77,31,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4109013,-3.7104499,11,4,"left","Calle de Génova","left","Calle del Humilladero"
10,2,4429,1227,1063,40.4108022,-3.7104275,6,1,"left","Calle de Génova","left","Calle del Humilladero"
1,3,138,46,46,40.4121351,-3.7078643,98,28,"right","Calle de Toledo","left","Plaza de la Cebada"
1,3,138,46,46,40.4113197,-3.7083042,32,17,"right","Calle de Toledo","left","Plaza de la Cebada"
1,3,138,46,46,40.4112554,-3.7086153,8,1,"right","Calle de Toledo","left","Plaza de la Cebada"
2,3,505,179,179,40.4108022,-3.7104275,58,29,"left","Calle del Humilladero","right","Plaza de la Cebada"
2,3,505,179,179,40.4103327,-3.7103212,109,40,"left","Calle del Humilladero","right","Plaza de la Cebada"
2,3,505,179,179,40.4105258,-3.7115765,103,40,"left","Calle del Humilladero","right","Plaza de la Cebada"
2,3,505,179,179,40.4114056,-3.7112439,58,22,"left","Calle del Humilladero","right","Plaza de la Cebada"
2,3,505,179,179,40.4115021,-3.710568,169,48,"left","Calle del Humilladero","right","Plaza de la Cebada"
2,3,505,179,179,40.4112554,-3.7086153,8,1,"left","Calle del Humilladero","right","Plaza de la Cebada"
4,3,1284,556,556,40.4202354,-3.7081647,59,31,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.419817,-3.7077892,89,27,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4190981,-3.7073493,48,37,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.418669,-3.7074351,38,15,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4186046,-3.7069952,70,36,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4182398,-3.7075102,60,39,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4183257,-3.7082076,15,4,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4181969,-3.708272,49,18,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4177892,-3.7084758,8,28,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4178107,-3.7085724,122,40,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4167378,-3.7086368,41,15,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4163837,-3.7086368,46,21,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4159653,-3.7086689,16,26,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4159224,-3.7088513,151,50,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4147208,-3.7081647,116,50,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.413723,-3.7081969,34,14,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4135942,-3.7078428,44,19,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4133475,-3.7074351,238,68,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4113197,-3.7083042,32,17,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
4,3,1284,556,556,40.4112554,-3.7086153,8,1,"left","Plaza de Santo Domingo","left","Plaza de la Cebada"
5,3,1059,410,408,40.4097449,-3.7138335,210,76,"left","Calle del Rosario","right","Plaza de la Cebada"
5,3,1059,410,408,40.4088521,-3.71575,51,32,"left","Calle del Rosario","right","Plaza de la Cebada"
5,3,1059,410,408,40.4085624,-3.7152779,176,97,"left","Calle del Rosario","right","Plaza de la Cebada"
5,3,1059,410,408,40.4093349,-3.7134647,116,26,"left","Calle del Rosario","right","Plaza de la Cebada"
5,3,1059,410,408,40.4103112,-3.7138939,27,15,"left","Calle del Rosario","right","Plaza de la Cebada"
5,3,1059,410,408,40.4105258,-3.7138188,237,86,"left","Calle del Rosario","right","Plaza de la Cebada"
5,3,1059,410,408,40.4113948,-3.711319,65,28,"left","Calle del Rosario","right","Plaza de la Cebada"
5,3,1059,410,408,40.4115021,-3.710568,169,48,"left","Calle del Rosario","right","Plaza de la Cebada"
5,3,1059,410,408,40.4112554,-3.7086153,8,1,"left","Calle del Rosario","right","Plaza de la Cebada"
6,3,465,146,146,40.4106545,-3.7137759,223,70,"left","Carrera de San Francisco","right","Plaza de la Cebada"
6,3,465,146,146,40.4113948,-3.711319,65,28,"left","Carrera de San Francisco","right","Plaza de la Cebada"
6,3,465,146,146,40.4115021,-3.710568,169,48,"left","Carrera de San Francisco","right","Plaza de la Cebada"
6,3,465,146,146,40.4112554,-3.7086153,8,1,"left","Carrera de San Francisco","right","Plaza de la Cebada"
7,3,195,67,67,40.4116523,-3.7106216,18,19,"right","Plaza del Humilladero","right","Plaza de la Cebada"
7,3,195,67,67,40.4115021,-3.710568,169,48,"right","Plaza del Humilladero","right","Plaza de la Cebada"
7,3,195,67,67,40.4112554,-3.7086153,8,1,"right","Plaza del Humilladero","right","Plaza de la Cebada"
